row_id,Species3,Family3,Order3,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size,Species.Status
7544,Micromacronus sordidus,Timaliidae,Passeriformes,1,0,1,0,1,10.8,5.2,2.3,2.6,11.5,43.5,3.9,39.6,9,29,5.5,Dunning,NA,NO,NA,NA,NA,1,1,Carnivore,Invertivore,Insessorial,5.88,8.43,7.32,124.9367912,26318.9,Extant
7567,Paradoxornis margaritae,Timaliidae,Passeriformes,1,1,0,0,1,15.3,9.6,5.6,9.2,25,82,7.3,74.7,8.9,81,29,Dunning,NA,NO,NA,NA,Shrubland,2,1,Herbivore,Omnivore,Insessorial,11.25,12.48,12.02,108.1657387,6360.27,Extant
7570,Paradoxornis przewalskii,Timaliidae,Passeriformes,0,0,0,0,0,8.7,5,3.4,6.4,19.9,53.7,6.7,46.3,12.7,70.2,8.5,Inferred,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length; Body Mass,Paradoxornis conspicillatus,Forest,2,1,Omnivore,Omnivore,Insessorial,32.37,34.81,33.68,104.4111655,32728.45,Extant
7584,Pnoepyga formosana,Timaliidae,Passeriformes,2,1,1,0,1,12.9,7.2,2.4,3.1,21,53.2,7.4,45.9,13.9,15,20.9,Dunning,NA,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Generalist,22.29,24.86,23.71,121.1193007,17049.31,Extant
7585,Pnoepyga immaculata,Timaliidae,Passeriformes,2,0,2,0,2,12.6,7.4,2.4,3,21.8,55.8,4.8,50.9,8.7,14.8,20.5,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Terrestrial,26.93,31.05,29.17,81.96154135,59458.23,Extant
7612,Rimator albostriatus,Timaliidae,Passeriformes,1,1,0,0,1,32.3,21.6,3.6,4.1,27.2,62.5,4.5,58,7.2,43,19.44,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Terrestrial,-5.03,4.54,0.3,99.92959638,34692.88,Extant
7614,Rimator pasquieri,Timaliidae,Passeriformes,1,0,1,0,1,26.4,18.5,3.1,3.6,23.3,59.5,3.7,55.8,6.2,23,19.44,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Terrestrial,22.09,22.62,22.35,103.7935245,1832.37,Extant
7615,Robsonius rabori,Timaliidae,Passeriformes,2,1,1,0,1,22.2,13.2,4.2,5.3,32.6,86.5,5.2,83.8,5.8,69,61,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Terrestrial,15.36,18.65,17.06,121.6062298,22809.91,Extant
7616,Robsonius sorsogonensis,Timaliidae,Passeriformes,2,0,1,1,2,22.6,12.3,4.6,5.5,31.4,79.2,5.8,73.5,7.2,72.5,61,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Terrestrial,12.54,14.82,13.72,122.962004,13027.3,Extant
7617,Spelaeornis badeigularis,Timaliidae,Passeriformes,1,1,0,0,1,10.5,6.3,2.3,3.1,19.2,46.5,3,43.5,6.5,30,6,EltonTraits_Model,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,27.99,28.33,28.16,96.05258214,1098.49,Extant
7621,Spelaeornis kinneari,Timaliidae,Passeriformes,2,2,0,0,2,12.1,6.6,2.7,3.3,17.9,49.5,3.3,46.2,6.8,36.5,11.83,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,21.83,22.41,22.11,104.0025434,1588.73,Extant
7636,Stachyris latistriata,Timaliidae,Passeriformes,1,0,1,0,1,21,11.4,4,5.2,24.9,67,8.4,58.6,12.5,59,29.5,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,10.95,11.43,11.21,122.2242609,285.09,Extant
7644,Stachyris nonggangensis,Timaliidae,Passeriformes,0,0,0,0,0,19.6,11.4,3.5,5.2,25.4,70.5,6.4,64.1,9.1,67.5,29,Updated_literature,BoW,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Stachyris herberti,Forest,1,1,Carnivore,Invertivore,Terrestrial,22.13,22.96,22.42,106.9377522,1097.47,Extant
7645,Stachyris oglei,Timaliidae,Passeriformes,1,0,1,0,1,21,12.5,4.5,6.8,30.4,71.5,3.5,68,4.9,63,33,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,26.89,28.21,27.47,97.07844584,16469.54,Extant
7648,Stachyris pygmaea,Timaliidae,Passeriformes,2,2,0,0,1,11.1,6.2,2.8,3.2,15.3,50,5,44,10.2,41.5,8.7,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,10.26,12.47,11.42,125.0659357,6497.24,Extant
7728,Cistothorus apolinari,Troglodytidae,Passeriformes,1,0,0,1,1,14.9,8.7,2.6,3.4,23.2,54,9.1,44.9,16.9,47,17.7,Dunning,NA,NO,NA,NA,Grassland,2,1,Carnivore,Invertivore,Insessorial,3.54,6.48,4.09,-74.2841562,2671.88,Extant
7735,Ferminia cerverai,Troglodytidae,Passeriformes,2,0,2,0,2,17.2,10.4,3,4.5,22,52,3.5,48.5,6.8,62,26,EltonTraits_Model,NA,NO,NA,NA,Wetland,2,1,Carnivore,Invertivore,Insessorial,22.08,22.64,22.39,-81.3155863,2102.53,Extant
7740,Hylorchilus navai,Troglodytidae,Passeriformes,0,0,0,0,0,30.8,21.4,4.2,4.3,29.3,69,6.9,62.4,9.9,41,29.3,Dunning,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Hylorchilus sumichrasti,Forest,2,1,Carnivore,Invertivore,Generalist,16.54,17.48,17.21,-94.30381237,2657.54,Extant
7789,Alethe choloensis,Turdidae,Passeriformes,2,0,2,0,1,19.2,10.1,3.9,5.2,28.7,96,17,80,17.5,73,41.3,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Terrestrial,-16.54,-13.9,-15.48,35.97366522,4661.03,Extant
7816,Cochoa beccarii,Turdidae,Passeriformes,1,0,1,0,1,22,11.5,6.7,6.6,30.4,138,30.8,107.2,22.3,110,111.5,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,-4.53,5.04,1.03,99.51019724,64349.3,Extant
7827,Myadestes lanaiensis,Turdidae,Passeriformes,2,1,1,0,1,19.5,9.6,4.8,4.9,31.9,90.5,16.1,71.9,18.3,75,50,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,NA,NA,NA,NA,NA,Extant
7831,Myadestes palmeri,Turdidae,Passeriformes,2,1,1,0,1,20.9,9.5,4.6,4.7,32.5,88.5,18.7,73.3,20.3,71.5,39.6,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,22.06,22.13,22.1,-159.5550739,32.06,Extant
7873,Turdus haplochrous,Turdidae,Passeriformes,2,1,1,0,2,24,13.3,5.3,6.7,32.1,111.2,20.8,90.4,18.7,94.2,83.99,Dunning,NA,NO,NA,NA,Forest,2,NA,Omnivore,Omnivore,Generalist,-17.12,-13.72,-15.23,-63.55850206,191947.3,Extant
7918,Turdus swalesi,Turdidae,Passeriformes,1,0,1,0,1,29.3,17.6,6,8.1,43.9,129.5,23.8,105.7,18.4,109,74.99,Dunning,NA,NO,NA,NA,Forest,2,1,Omnivore,Invertivore,Terrestrial,18.01,19.28,18.78,-71.11718455,4266.1,Extant
7931,Zoothera dumasi,Turdidae,Passeriformes,1,1,0,0,1,21.1,12,4.6,6,32.1,91,19.4,71.6,21.3,96,49.49,Dunning,NA,NO,NA,NA,Forest,1,2,Carnivore,Invertivore,Terrestrial,-3.84,-3.05,-3.42,126.6346368,8554.35,Extant
7939,Zoothera joiceyi,Turdidae,Passeriformes,1,0,0,1,1,19.7,11.2,4.5,5.6,35.6,90,16.3,73.7,18.1,64,49.49,Dunning,NA,NO,NA,NA,Forest,1,2,Carnivore,Invertivore,Terrestrial,-3.88,-2.78,-3.23,129.3718129,18691.52,Extant
7942,Zoothera machiki,Turdidae,Passeriformes,2,2,0,0,1,24.6,14.4,5,5.8,31.8,113,30,82,26.8,86,81.91,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,2,1,Carnivore,Invertivore,Terrestrial,-7.98,-7.1,-7.54,131.4456793,3241.38,Extant
7943,Zoothera major,Turdidae,Passeriformes,2,1,1,0,2,28.8,16.2,6.3,8.1,38.5,160.1,58.4,101.8,36.4,110.5,172,Dunning,NA,NO,NA,NA,Forest,1,3,Carnivore,Invertivore,Generalist,28.11,28.53,28.31,129.4265498,723.01,Extant
7944,Zoothera margaretae,Turdidae,Passeriformes,0,0,0,0,0,22,12.6,5,5.8,36,89.5,13.5,75.5,15.2,64.8,65.26,Dunning,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Zoothera turipavae,Forest,1,2,Carnivore,Invertivore,Terrestrial,-10.79,-10.44,-10.64,161.9295434,965.95,Extant
7946,Zoothera mendeni,Turdidae,Passeriformes,1,0,1,0,1,22.8,13.9,5.1,6.4,27.9,111,31.4,79.6,28.3,72.3,56.32,Dunning,NA,NO,NA,NA,Forest,2,1,Carnivore,Invertivore,Terrestrial,-2.49,-1.15,-1.71,124.3987082,7801.76,Extant
7950,Zoothera oberlaenderi,Turdidae,Passeriformes,1,1,0,0,1,19.9,10.7,4,5.2,26.9,96.5,22.6,73.9,23.4,62,43.4,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Terrestrial,-3.95,2.9,0.89,29.44868105,52465.93,Extant
7955,Zoothera schistacea,Turdidae,Passeriformes,1,0,0,1,1,21.9,13.5,5.4,6,27.2,98.5,23,75.5,23.4,69,49.5,Inferred,NA,YES,Body Mass,Zoothera joiceyi,Forest,1,1,Carnivore,Invertivore,Terrestrial,-8.06,-6.98,-7.55,131.4434357,3508.65,Extant
7958,Zoothera talaseae,Turdidae,Passeriformes,1,1,0,0,1,23.7,13.9,4.7,6.4,28.8,103.5,24.7,78.8,23.9,71,81.9,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,2,Carnivore,Invertivore,Generalist,-6.59,-5.49,-5.94,152.4063897,5275.67,Extant
7959,Zoothera tanganjicae,Turdidae,Passeriformes,1,1,0,0,1,20.3,12,5.1,6.5,33.9,103,13.9,89.1,13.5,78,51.1,Inferred,NA,YES,Body Mass,Zoothera piaggiae,Forest,1,1,Omnivore,Omnivore,Generalist,NA,NA,NA,NA,NA,Extant
7960,Zoothera turipavae,Turdidae,Passeriformes,2,0,2,0,1,22,12.6,5,5.8,36,89.5,13.5,75.5,15.2,64.8,65.26,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Terrestrial,-9.83,-9.63,-9.71,160.087264,96.46,Extant
7971,Anairetes alpinus,Tyrannidae,Passeriformes,2,2,0,0,2,12.4,5.9,2.8,2.7,22.1,63.5,9.6,54,15.1,63,9,Dunning,NA,NO,NA,NA,Forest,3,1,Carnivore,Invertivore,Insessorial,-16.47,-7.57,-10.7,-75.83155504,11772.35,Extant
7999,Conopias albovittatus,Tyrannidae,Passeriformes,2,1,1,0,2,19.8,13.8,7.8,5.8,17.4,81.7,17.8,63.9,21.6,65.8,24.4,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,0.06,15.88,8.41,-80.61627923,198320.46,Extant
8025,Elaenia dayi,Tyrannidae,Passeriformes,2,1,1,0,2,16.9,8.9,5.8,5.4,27.6,97.2,12.1,85.2,12.4,97.8,34.5,Updated_literature,BoW,NO,NA,NA,Forest,2,1,Carnivore,Invertivore,Insessorial,3.17,5.91,4.97,-63.07167774,26627.09,Extant
8071,Hemitriccus josephinae,Tyrannidae,Passeriformes,2,1,0,1,2,13.2,8.7,5.6,3.5,18.2,48.7,4.6,44.1,9.1,43,10.8,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-2.93,7.78,1.9,-55.35079312,666063.43,Extant
8072,Hemitriccus kaempferi,Tyrannidae,Passeriformes,2,1,1,0,1,12.2,7.4,4,3.3,17.8,47.1,4.1,42.4,8.8,40.5,8.5,Updated_live.sample,Live sample (museum data),NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-27.37,-25.54,-26.55,-48.80151066,7847.61,Extant
8164,Myiarchus venezuelensis,Tyrannidae,Passeriformes,2,0,1,1,2,21.4,14.6,7.6,5.6,20,91,15.9,75.1,17.5,89,29.8,Dunning,NA,NO,NA,NA,Forest,2,1,Omnivore,Invertivore,Insessorial,6.74,12.49,9.76,-70.21414048,234706.4,Extant
8231,Phelpsia inornatus,Tyrannidae,Passeriformes,2,0,2,0,2,17.9,10.5,6.3,4.8,22.4,98,19,79,19.3,84.5,29.4,Dunning,NA,NO,NA,NA,Forest,2,1,Carnivore,Invertivore,Insessorial,5.22,10.45,8.23,-67.08523374,278027.72,Extant
8241,Phyllomyias urichi,Tyrannidae,Passeriformes,2,1,0,1,2,10.7,5.8,3.5,3.2,15.8,56.6,10.3,46.4,18.2,55,9.12,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,9.91,10.69,10.13,-63.85946124,1078.78,Extant
8251,Phylloscartes flaviventris,Tyrannidae,Passeriformes,1,0,0,1,1,10.8,5.9,3.4,2.5,15.5,48,9.7,38.4,20.2,49,8,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,10.19,10.47,10.33,-67.1684762,5225.56,Extant
8252,Phylloscartes flavovirens,Tyrannidae,Passeriformes,1,0,1,0,1,11.9,7.7,3.6,2.9,16,51.5,9.9,41.6,19.2,50,8.8,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,7.54,9.35,8.63,-78.3577394,17272.59,Extant
8263,Phylloscartes roquettei,Tyrannidae,Passeriformes,2,1,1,0,2,10,6.2,2.8,2.5,13.5,48.5,5.5,43,11.4,49,6,Dunning,NA,NO,NA,NA,Woodland,2,1,Carnivore,Invertivore,Insessorial,-19.69,-12.92,-16.48,-43.8762928,238046.62,Extant
8322,Sirystes albogriseus,Tyrannidae,Passeriformes,2,0,0,2,2,20,12.4,7.7,5.3,18.4,99.5,19.8,79.8,19.9,85.5,34,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-0.96,9.62,4.78,-77.63994035,174213.1,Extant
8338,Todirostrum pictum,Tyrannidae,Passeriformes,2,0,1,1,2,13.4,9.2,5.9,3.4,16.4,42.1,6.4,35.6,15.2,33.4,6.8,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-3.36,8.33,2.56,-59.32489193,1704255.68,Extant
8340,Todirostrum viridanum,Tyrannidae,Passeriformes,1,1,0,0,1,16.8,10.4,4.8,3,17.5,44.5,5.3,39.2,11.9,28.5,6.5,Updated_literature,Rodrigues et al. (2019),NO,NA,NA,Shrubland,2,1,Carnivore,Invertivore,Insessorial,10.16,12.2,11.09,-70.37976249,24015.08,Extant
8346,Tolmomyias traylori,Tyrannidae,Passeriformes,2,1,0,1,2,13.1,6.8,5.6,3.8,16.4,57.5,8.9,48.7,15.4,50.2,11.5,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-6.06,0.91,-3.28,-75.36613879,270037.12,Extant
8355,Tyrannus cubensis,Tyrannidae,Passeriformes,2,0,0,2,1,36.6,25.7,14.3,11.9,21.9,131.8,33,98.7,25.1,92,93.6,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,20.37,22.97,20.79,-76.38043813,3190.29,Extant
8388,Calicalicus rufocarpalis,Vangidae,Passeriformes,2,2,0,0,2,17,9,3.5,5,21.8,62,4,58,6.4,60.7,16.8,Dunning,NA,NO,NA,NA,Shrubland,2,1,Carnivore,Invertivore,Insessorial,-25.16,-23.2,-24.22,44.1236814,13210.57,Extant
8393,Hypositta perdita,Vangidae,Passeriformes,0,0,0,0,0,24.4,15.5,5.3,6.3,18.4,107.9,25.5,83.1,23.4,86.8,23.3,Inferred,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length; Body Mass,Oxylabes madagascariensis,NA,1,NA,NA,NA,Generalist,NA,NA,NA,NA,NA,Invalid
8399,Newtonia fanovanae,Vangidae,Passeriformes,1,1,0,0,1,14.1,7.5,3.1,4,17,56.5,6,50.5,10.6,41,12.7,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-25.03,-14.27,-19.2,48.23369802,84117.11,Extant
8450,Vireo caribaeus,Vireonidae,Passeriformes,2,1,1,0,2,13.8,7.1,3.8,3.9,20,56.5,7.6,48.9,13.4,48.5,9.3,Dunning,NA,NO,NA,NA,Woodland,2,1,Omnivore,Invertivore,Insessorial,12.49,12.56,12.53,-81.71263103,16.9,Extant
8465,Vireo masteri,Vireonidae,Passeriformes,1,0,1,0,1,12.1,7.6,2.9,3.3,17.1,55.4,9.2,46.2,16.6,40.2,11.2,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,0.12,5.48,3.17,-77.03920172,3161.83,Extant
8493,Megazosterops palauensis,Zosteropidae,Passeriformes,1,0,1,0,1,20.1,11.9,3.8,5.7,23.6,76.5,13.1,63.4,17.1,49.5,31,EltonTraits_Model,NA,NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Insessorial,6.97,7.73,7.47,134.5524677,413.29,Extant
8496,Rukia ruki,Zosteropidae,Passeriformes,1,0,1,0,1,19.8,10.8,3.7,4.1,23.3,80,15.5,64.5,19.4,55,21,EltonTraits_Model,NA,NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Insessorial,7.32,7.39,7.35,151.6022345,34.17,Extant
8497,Speirops brunneus,Zosteropidae,Passeriformes,1,0,0,1,1,14.7,7.2,2.9,3.6,19.5,63.5,11.1,52.4,17.5,54,16.1,Dunning,NA,NO,NA,NA,Forest,2,1,Omnivore,Omnivore,Insessorial,3.54,3.62,3.58,8.759369394,63.22,Extant
8501,Tephrozosterops stalkeri,Zosteropidae,Passeriformes,2,0,1,1,1,15.3,9.8,3.8,3.7,17,68,8.3,59.6,12.2,48,17.74,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Insessorial,-3.41,-2.89,-3.13,129.0629524,3179,Extant
8502,Woodfordia lacertosa,Zosteropidae,Passeriformes,1,1,0,0,1,23.4,14,3.7,4.9,24.6,82,12.6,69.4,15.4,56,28,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Insessorial,-10.89,-10.67,-10.76,165.8847326,537.14,Extant
8527,Zosterops gibbsi,Zosteropidae,Passeriformes,2,1,1,0,2,17.5,8.9,3.3,3.4,20,67,11.8,55.2,17.5,43.5,14.9,EltonTraits_GenAvg,NA,NO,NA,NA,NA,2,1,Carnivore,Invertivore,Insessorial,-11.73,-11.59,-11.66,166.8793304,201.76,Extant
8528,Zosterops grayi,Zosteropidae,Passeriformes,1,0,1,0,1,15.6,8.4,3.5,4.4,19.1,62,9.3,52.7,15,44,16,EltonTraits_Model,NA,NO,NA,NA,Forest,2,1,Omnivore,Omnivore,Insessorial,-6,-5.27,-5.58,133.0462226,556.55,Extant
8531,Zosterops hypolais,Zosteropidae,Passeriformes,2,1,1,0,2,13.9,7.6,2.7,2.5,17.8,57,9.7,47.3,17,41.5,10.57,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,2,1,Omnivore,Omnivore,Insessorial,9.44,9.64,9.54,138.1245077,97.97,Extant
8542,Zosterops meeki,Zosteropidae,Passeriformes,2,1,1,0,2,13.2,7.3,3,3.5,16.1,57.8,10.3,47.4,17.9,42.5,9,EltonTraits_Model,NA,NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Insessorial,-11.66,-11.32,-11.51,153.4722343,813.98,Extant
8551,Zosterops mysorensis,Zosteropidae,Passeriformes,1,0,0,1,1,10.4,7.4,4.1,3.6,17.4,59,15.7,43.3,26.6,37.5,15,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,-1.2,-0.63,-0.92,135.8683809,2311.92,Extant
8553,Zosterops nehrkorni,Zosteropidae,Passeriformes,1,0,1,0,1,12.1,7.8,2.9,3,16.9,56.4,9.1,47.3,16.1,43.9,10,Dunning,NA,NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Insessorial,3.48,3.54,3.51,125.5364296,15.25,Extant
8556,Zosterops oleagineus,Zosteropidae,Passeriformes,2,1,1,0,2,17.5,10.2,3.3,3.5,19.5,69.8,11.4,58.4,16.4,45.5,10.57,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Insessorial,9.44,9.64,9.54,138.1245077,97.97,Extant
8563,Zosterops rotensis,Zosteropidae,Passeriformes,1,1,0,0,1,11.8,6.4,2.5,2.7,17.5,51,9.7,41.3,19,38,10,Updated_literature,BoW,NO,NA,NA,Forest,1,1,Omnivore,Invertivore,Insessorial,14.13,14.15,14.14,145.1943381,8.18,Extant
8564,Zosterops salvadorii,Zosteropidae,Passeriformes,2,0,2,0,2,15.3,8,3.1,3,16.7,55.8,11.2,44.6,20.1,38.8,8.6,Inferred,NA,YES,Body Mass,Zosterops palpebrosus,Forest,2,1,Omnivore,Omnivore,Insessorial,-5.52,-3.99,-5.38,102.2414518,404.97,Extant
8565,Zosterops samoensis,Zosteropidae,Passeriformes,2,0,2,0,1,14.2,8.4,2.7,3.7,17.4,61.5,13.9,47.1,22.8,39.5,10.6,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Insessorial,-13.7,-13.53,-13.61,-172.4653417,521.64,Extant
8566,Zosterops sanctaecrucis,Zosteropidae,Passeriformes,2,1,1,0,2,14.9,8.7,3.2,4.2,21.8,69,13.2,55.8,19.1,47,14,EltonTraits_Model,NA,NO,NA,NA,Forest,2,1,Omnivore,Omnivore,Insessorial,-10.89,-10.67,-10.76,165.8810876,501.65,Extant
8569,Zosterops somadikartai,Zosteropidae,Passeriformes,0,0,0,0,0,14.2,8.2,2.9,3.5,16.1,58,8.9,49.1,15.3,42,10,Updated_literature,Rasmussen et al. (2000),YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Zosterops atriceps,Riverine,2,1,Omnivore,Omnivore,Insessorial,-0.57,-0.23,-0.44,121.8863294,353.14,Extant
8570,Zosterops splendidus,Zosteropidae,Passeriformes,2,1,1,0,2,15.1,9.1,3.2,3.5,17.3,60.5,10.1,50.5,16.6,41.5,10.57,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Insessorial,-8.18,-7.94,-8.06,156.5633931,145.07,Extant
8576,Zosterops vellalavella,Zosteropidae,Passeriformes,2,0,2,0,2,15.7,9.2,3.2,3.6,17,61.5,8.1,53.5,13.1,43.8,10.6,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Insessorial,-7.96,-7.57,-7.74,156.63307,673.74,Extant
8616,Egretta vinaceigula,Ardeidae,Pelecaniformes,2,0,2,0,1,62.2,49.6,8,9.5,80,228,74,154,32.5,82.5,288,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Aquatic predator,Terrestrial,-20.74,-17.52,-18.85,22.79329173,110075.11,Extant
8651,Bostrychia bocagei,Threskiornithidae,Pelecaniformes,1,1,0,0,0,83,104.2,12.3,18.4,53,237,79,182,30.3,92,866,Inferred,NA,YES,Beak Nares; Beak Width; Beak Depth; Kipp's Distance; Secondary1; Hand-Wing Index; Body Mass,Bostrychia rara,Forest,1,1,Carnivore,Invertivore,Terrestrial,0.1,0.24,0.18,6.563398472,220.87,Extant
8754,Indicator pumilio,Indicatoridae,Piciformes,2,1,0,1,2,6.4,4.3,3.9,4.6,12.3,63,12,51,19,36,13.12,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-4.52,0.78,-2.13,29.26056088,55590.95,Extant
8933,Picumnus nigropunctatus,Picidae,Piciformes,1,1,0,0,1,11.6,9.5,3.9,4.5,11.7,47.9,7.4,40.4,15.4,25.6,11.32,EltonTraits_GenAvg,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,8.25,10.56,9.3,-61.77587794,24797.17,Extant
8974,Veniliornis chocoensis,Picidae,Piciformes,2,0,2,0,2,19.9,15.8,5.7,5.7,15.4,90.2,20.9,69.4,23.1,59.8,30,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,0.48,7.26,3.82,-77.53070106,79496.04,Extant
9015,Gymnobucco sladeni,Ramphastidae,Piciformes,1,1,0,0,1,20.1,14.9,8.2,10.3,20,87,14.5,72.5,16.7,46,45,Updated_literature,BoW,NO,NA,NA,Forest,1,2,Omnivore,Frugivore,Insessorial,-6.83,4.99,-0.38,23.62896246,1357987.41,Extant
9059,Pogoniulus makawai,Ramphastidae,Piciformes,1,0,1,0,1,10.4,7.6,5,5.2,13.9,53.8,8.6,45.2,16,27,13.1,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,-13.12,-12.54,-12.83,24.4078991,4084.19,Extant
9127,Diomedea amsterdamensis,Diomedeidae,Procellariiformes,1,0,0,1,0,154,99.4,31.2,38.6,102.4,636.5,244,392.5,38.3,295.2,6270,Dunning,NA,YES,Tarsus Length; Kipp's Distance; Secondary1; Wing Length; Hand-Wing Index; Tail Length,Diomedea dabbenena,NA,3,3,Carnivore,Aquatic predator,Aquatic,-44.59,-26.63,-36.17,66.02767768,11232098.42,Extant
9135,Phoebastria irrorata,Diomedeidae,Procellariiformes,2,0,2,0,1,151.1,107.2,24,36.6,101.2,534.5,336,194,63.4,138.5,3376.38,Dunning,NA,NO,NA,NA,Marine,3,2,Omnivore,Aquatic predator,Generalist,-17.84,1.04,-7.51,-83.25135158,1736846.61,Extant
9140,Thalassarche carteri,Diomedeidae,Procellariiformes,2,0,0,2,2,120.7,89,20.2,32.5,74.7,473.5,163.1,310.4,34.5,183,2128.84,Dunning,NA,NO,NA,NA,NA,3,3,Carnivore,Aquatic predator,Aquatic,-54.23,-20.59,-38.51,90.68701835,35282964.89,Extant
9144,Thalassarche eremita,Diomedeidae,Procellariiformes,2,0,1,1,2,127.2,91.4,23.5,39.5,93.6,542,259.5,282.5,47.9,204.5,3897.7,Dunning,NA,NO,NA,NA,NA,3,3,Carnivore,Aquatic predator,Generalist,-55.28,-4.67,-32.77,-85.68562827,51416850.23,Extant
