"row_id","Species3","Family3","Order3","Total.individuals","Female","Male","Unknown","Complete.measures","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand-Wing.Index","Tail.Length","Mass","Mass.Source","Mass.Refs.Other","Inference","Traits.inferred","Reference.species","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
5150,"Cercomela tractrac","Muscicapidae","Passeriformes",15,7,8,0,4,18.8,10.4,3.3,3.6,30.1,87.8,22.7,65.1,25.8,52.1,20.8,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Invertivore","Insessorial","-32.950000000000003","-11.34","-25.89","18.673615600000002","1018879.12","Extant"
5151,"Cercotrichas podobe","Muscicapidae","Passeriformes",5,2,3,0,4,18.2,10.6,3.8,4.3,27.8,86.6,15.1,71.9,17.3,106.2,23.91,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Invertivore","Terrestrial","10.37","30.24","15.7","14.42837555","3790267.02","Extant"
5152,"Chaimarrornis leucocephalus","Muscicapidae","Passeriformes",5,2,3,0,4,16.6,8.8,3.5,3.7,27.6,89.6,17.2,69.8,19.9,73,30.04,"Dunning","NA","NO","NA","NA","Riverine","2","1","Carnivore","Aquatic predator","Terrestrial","22.11","41.32","31.86","99.41682299","4081167.55","Extant"
5153,"Cichladusa arquata","Muscicapidae","Passeriformes",5,2,3,0,4,20.1,11.8,4.4,5,26.2,87,10.5,77.3,11.9,89,34.2,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Invertivore","Terrestrial","-25.67","-1.07","-11.38","32.357006890000001","2314814.62","Extant"
5154,"Cichladusa guttata","Muscicapidae","Passeriformes",9,4,5,0,4,19.1,10.3,3.9,4.3,25.8,84.4,9.8,74.7,11.6,82.7,23.11,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Invertivore","Terrestrial","-7.15","8.68","1.56","37.587305780000001","1373382.96","Extant"
5155,"Cichladusa ruficauda","Muscicapidae","Passeriformes",5,2,3,0,4,17.9,10.1,4.1,4.9,24.9,85.7,11.2,74.4,13.1,80.4,28.53,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Omnivore","Invertivore","Generalist","-18.02","5.34","-7.94","15.040284209999999","699193.3","Extant"
5156,"Cinclidium diana","Muscicapidae","Passeriformes",5,2,3,0,4,16.3,9.4,3.6,4.3,26,83,13,69.8,15.7,66,26.2,"EltonTraits_GenAvg","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Generalist","-7.5","5.51","0.16","100.2468975","91597.85","Extant"
5157,"Cinclidium frontale","Muscicapidae","Passeriformes",4,2,2,0,4,16,8.8,3.5,4,35.3,82.4,10.2,72.1,12.4,86.5,25.4,"Dunning","NA","NO","NA","NA","Forest","1","2","Carnivore","Invertivore","Generalist","18.97","29.54","22.24","100.30839450000001","219607.05","Extant"
5158,"Cinclidium leucurum","Muscicapidae","Passeriformes",8,4,4,0,8,17,9.7,3.6,4.3,27.2,90.8,18.7,72,20.6,72.6,26.83,"Dunning","NA","NO","NA","NA","Forest","2","1","Omnivore","Invertivore","Generalist","3.08","34.39","24.24","102.9295949","2742251.22","Extant"
5159,"Copsychus albospecularis","Muscicapidae","Passeriformes",5,2,3,0,4,16.9,10.6,4.1,4.9,24.4,71.7,8.8,62.8,12.3,69.4,22.74,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Generalist","-25.61","-11.95","-19.38","46.698350130000001","590920.57999999996","Extant"
5160,"Copsychus cebuensis","Muscicapidae","Passeriformes",2,1,1,0,2,17.8,11.6,4,5.1,25.5,88.3,13.4,74.9,15.1,88.2,28.5,"Inferred","NA","YES","Body Mass","Copsychus niger","Forest","1","1","Carnivore","Invertivore","Generalist","9.41","11.28","10.31","123.71827469999999","4442.7299999999996","Extant"
5161,"Copsychus luzoniensis","Muscicapidae","Passeriformes",5,2,2,1,4,17,10.7,3.5,4.8,25.9,70.6,8,61.5,11.5,76.8,24,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Generalist","9.0399999999999991","18.649999999999999","14.73","121.8285796","100785.32","Extant"
5162,"Copsychus malabaricus","Muscicapidae","Passeriformes",17,5,12,0,16,20.6,12.5,4.4,5.1,25.6,92.6,17.4,75.1,18.7,120.8,29.23,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","NA","NA","NA","NA","NA","Extant"
5163,"Copsychus niger","Muscicapidae","Passeriformes",4,2,2,0,4,19,11.3,3.9,4.8,24.8,82.2,12.1,70.2,14.7,96.5,28.5,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Generalist","7.8","12.33","9.9700000000000006","118.72269180000001","13692.99","Extant"
5164,"Copsychus saularis","Muscicapidae","Passeriformes",17,3,13,1,15,23.2,15,5.4,5.8,29.5,97.5,18.7,79.2,19.1,84,36,"Dunning","NA","NO","NA","NA","Woodland","1","1","Carnivore","Invertivore","Terrestrial","-8.85","33.840000000000003","19.13","97.863260949999997","9284838.6500000004","Extant"
5165,"Copsychus sechellarum","Muscicapidae","Passeriformes",5,2,3,0,4,26.3,16.9,5.7,6.6,36.5,116.2,19,97.1,16.3,99.9,70.74,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Omnivore","Terrestrial","-4.59","-3.8","-4.2300000000000004","55.754489210000003","5.13","Extant"
5166,"Copsychus stricklandii","Muscicapidae","Passeriformes",9,2,3,4,0,19.9,13,4.8,5.7,30.4,98.8,12.3,87.4,12.4,113,29.2,"Inferred","NA","YES","Body Mass","Copsychus malabaricus","Forest","1","1","Carnivore","Invertivore","Insessorial","NA","NA","NA","NA","NA","Extant"
5167,"Cossypha albicapilla","Muscicapidae","Passeriformes",5,2,3,0,4,23.3,14.4,5.1,5.9,34,124.8,20,103.5,16.2,131.4,58.5,"Dunning","NA","NO","NA","NA","Woodland","2","1","Carnivore","Invertivore","Terrestrial","5.27","15.81","10.07","-0.44598803799999998","1269495.3","Extant"
5168,"Cossypha anomala","Muscicapidae","Passeriformes",5,3,2,0,4,15.8,9,3.4,3.9,30.8,73.2,9.2,64.6,12.4,63.2,24.5,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Terrestrial","-16.59","-3.49","-8.92","35.290042079999999","119658.8","Extant"
5169,"Cossypha archeri","Muscicapidae","Passeriformes",4,2,2,0,4,15.5,8.4,3.5,3.8,29.3,71.8,7.8,64,10.8,55,22.8,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Terrestrial","-5.22","0.76","-2.3199999999999998","29.283101909999999","60103.14","Extant"
5170,"Cossypha caffra","Muscicapidae","Passeriformes",8,4,4,0,4,18.8,10,3.6,4,29.1,80.8,11.8,69,14.6,74.6,28.5,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Generalist","-34.840000000000003","4.66","-21.08","28.867751160000001","1628062.49","Extant"
5171,"Cossypha cyanocampter","Muscicapidae","Passeriformes",5,2,3,0,4,18,10.2,4,4.3,27.1,83.6,8,74,9.6,78.8,26.7,"Dunning","NA","NO","NA","NA","Shrubland","1","1","Carnivore","Invertivore","Generalist","-4.04","10.15","3.99","11.260432059999999","1817635.07","Extant"
5172,"Cossypha dichroa","Muscicapidae","Passeriformes",5,2,3,0,4,19.3,10.9,4.3,5.2,30.2,97,16.5,80.2,17.1,82.6,45.81,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-34.21","-22.57","-29.05","29.35816157","253533.92","Extant"
5173,"Cossypha heinrichi","Muscicapidae","Passeriformes",1,0,1,0,1,22.5,13.4,5.1,5.7,34,114,17.3,96.7,15.2,141,60.33,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Generalist","-8.9499999999999993","-3.9","-4.3899999999999997","15.99239729","6203.48","Extant"
5174,"Cossypha heuglini","Muscicapidae","Passeriformes",13,5,7,1,6,19.5,10.3,4,4.5,29.8,95.4,14.5,80.6,15.3,85.5,34.8,"Dunning","NA","NO","NA","NA","Riverine","2","1","Carnivore","Invertivore","Terrestrial","-29.33","13.74","-8.3699999999999992","28.426227990000001","6366999.3700000001","Extant"
5175,"Cossypha humeralis","Muscicapidae","Passeriformes",5,2,3,0,4,17.1,9.5,3.4,4,26.9,75.4,8.8,64.9,11.9,71.4,22.8,"Dunning","NA","NO","NA","NA","Woodland","2","1","Carnivore","Invertivore","Terrestrial","-29.52","-17.239999999999998","-23.15","30.29960217","644971.31000000006","Extant"
5176,"Cossypha isabellae","Muscicapidae","Passeriformes",5,2,3,0,4,16.5,9.2,4.3,4.3,29.5,73.6,9.7,63.3,13.3,53.2,24,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Generalist","4.07","7.62","6.12","10.55731799","51494.15","Extant"
5177,"Cossypha natalensis","Muscicapidae","Passeriformes",28,5,5,18,21,18.2,10.5,4.3,4.5,27,91.1,14.5,76.3,16,74.7,34.1,"Dunning","NA","NO","NA","NA","Woodland","2","1","Carnivore","Invertivore","Terrestrial","-33.549999999999997","9.39","-9.36","29.72637903","3643626.52","Extant"
5178,"Cossypha niveicapilla","Muscicapidae","Passeriformes",10,5,5,0,4,20.5,11,4.4,4.8,28.6,97.8,17.6,80.3,17.9,92.4,36.7,"Dunning","NA","NO","NA","NA","Woodland","2","1","Carnivore","Invertivore","Generalist","-7.97","17.2","7.66","8.0757839459999996","5176063.97","Extant"
5179,"Cossypha polioptera","Muscicapidae","Passeriformes",7,2,4,1,4,16.8,8.8,4.6,4.1,24.5,78.8,11.5,67.3,14.5,62.9,18.71,"Dunning","NA","NO","NA","NA","Shrubland","1","1","Carnivore","Invertivore","Terrestrial","-12.12","10.53","1.93","17.35144274","644019.5","Extant"
5180,"Cossypha semirufa","Muscicapidae","Passeriformes",6,2,4,0,4,17.6,8.9,3.5,4,29.6,79.2,7.3,71.9,9.2,69.7,27.3,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Generalist","-3.94","16.5","7.26","37.809316789999997","865714.31","Extant"
5181,"Cossyphicula roberti","Muscicapidae","Passeriformes",14,3,8,3,9,14.8,8.6,4.5,3.8,20.3,67.8,10.3,55.9,15.6,46.4,34,"EltonTraits_Model","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-4.2699999999999996","7.09","0.88","21.442594010000001","100769","Extant"
5182,"Culicicapa ceylonensis","Muscicapidae","Passeriformes",17,10,5,2,16,11.7,5.9,3.8,2.5,12.2,58.4,11,47.2,18.9,48.4,7.7,"Dunning","NA","NO","NA","NA","Woodland","1","1","Carnivore","Invertivore","Insessorial","-10.32","35.58","17.21","103.1174096","4653880.0199999996","Extant"
5183,"Culicicapa helianthea","Muscicapidae","Passeriformes",6,2,2,2,4,12.7,5.8,4,2.4,12,58.7,7.5,47.7,13.6,46.2,8.4,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Insessorial","-6.5","18.649999999999999","7.23","122.3760213","376783.24","Extant"
5184,"Cyanoptila cyanomelana","Muscicapidae","Passeriformes",5,2,3,0,4,14.2,8.1,4.8,4.1,14.7,90.6,27.6,62.9,30.6,59.6,22.5,"Dunning","NA","NO","NA","NA","Forest","1","3","Carnivore","Invertivore","Terrestrial","29.53","49.06","40.92","126.54700920000001","1925229.48","Extant"
5185,"Cyornis banyumas","Muscicapidae","Passeriformes",4,2,2,0,4,14.9,9.8,4.6,3.7,15.7,71.8,14.7,57,20.5,53,14.5,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-8.7799999999999994","30.67","18.14","103.8172199","1769236.14","Extant"
5186,"Cyornis caerulatus","Muscicapidae","Passeriformes",5,2,2,1,4,15.3,10.4,4.9,4.6,17,71.6,14.5,57.1,20.1,52.5,17.8,"Updated_literature","Dunning (2021)","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-5.95","7.04","0.21","108.6652388","963047.21","Extant"
5187,"Cyornis concretus","Muscicapidae","Passeriformes",10,2,8,0,4,18.7,10.9,4.9,5.6,20.7,81.8,15.6,65.9,19.2,59.9,24.5,"Updated_literature","BoW","NO","NA","NA","Forest","1","2","Carnivore","Invertivore","Insessorial","-5.81","28.06","11.13","105.0439453","866448.98","Extant"
5188,"Cyornis hainanus","Muscicapidae","Passeriformes",10,2,8,0,4,13.9,8.7,4.3,3.5,16.2,68.4,14.7,52.7,21.7,59,14.4,"Updated_literature","Dunning (2021)","NO","NA","NA","Forest","1","2","Carnivore","Invertivore","Insessorial","8.56","24.53","18.37","104.16566210000001","1595419.54","Extant"
5189,"Cyornis herioti","Muscicapidae","Passeriformes",2,1,1,0,2,15.7,10.2,5.2,4.8,19,75,12.8,62.2,17.1,59.8,19.62,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","12.54","18.62","16.09","121.4255788","67081.039999999994","Extant"
5190,"Cyornis hoevelli","Muscicapidae","Passeriformes",4,2,2,0,4,17.8,10.7,6,4.7,19.4,86.4,19,67.3,21.9,65.8,20.5,"Inferred","NA","YES","Body Mass","Niltava sumatrana","Forest","1","1","Carnivore","Invertivore","Insessorial","-3.87","-0.89","-2.2999999999999998","120.08105279999999","17280.87","Extant"
5191,"Cyornis hyacinthinus","Muscicapidae","Passeriformes",5,2,3,0,4,15.5,8.8,4.8,4.2,19.7,87.4,16.4,70.1,18.9,66.8,25.8,"Updated_literature","Dunning (2021)","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Insessorial","-10.94","-7.56","-9.19","125.11965530000001","32681.54","Extant"
5192,"Cyornis lemprieri","Muscicapidae","Passeriformes",7,3,4,0,6,15.7,10.3,5,4.3,18.2,73.7,13.9,59.4,19,62,21.5,"Updated_literature","BoW","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","7.8","12.33","9.86","118.6356567","10987.03","Extant"
5193,"Cyornis magnirostris","Muscicapidae","Passeriformes",2,1,1,0,2,14.4,9.8,5.2,4.3,19.1,78,20,58,25.7,64.5,14.5,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","26.68","29.15","27.64","93.294118870000005","113575.17","Extant"
5194,"Cyornis omissus","Muscicapidae","Passeriformes",5,1,4,0,5,16.3,10.3,5,4.3,17.9,73.6,15.8,57.8,21.4,58.4,18,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Insessorial","-6.5","1.76","-2.04","121.0679085","162644.60999999999","Extant"
5195,"Cyornis pallipes","Muscicapidae","Passeriformes",5,2,3,0,4,15.9,9.9,4.6,3.9,17.7,72.9,10.8,61.3,15,62.6,19,"Dunning","NA","NO","NA","NA","Forest","1","1","Omnivore","Invertivore","Insessorial","8.2899999999999991","19.329999999999998","13.32","75.490329209999999","52751.57","Extant"
5196,"Cyornis poliogenys","Muscicapidae","Passeriformes",4,2,2,0,4,14.1,8.8,4.3,3.5,18.9,69.5,12.5,57,17.9,59.5,16.21,"Inferred","NA","YES","Body Mass","Cyornis tickelliae","Shrubland","2","1","Carnivore","Invertivore","Insessorial","17.59","28.54","24.84","92.960265379999996","483418.02","Extant"
5197,"Cyornis rubeculoides","Muscicapidae","Passeriformes",7,2,5,0,6,13.6,8.2,4.4,3.7,16.5,69.4,15.1,54.1,21.7,60.1,14.2,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Insessorial","12.75","34.71","26.13","100.2029723","1493812.15","Extant"
5198,"Cyornis ruckii","Muscicapidae","Passeriformes",4,1,3,0,0,16.8,9.9,5.3,4.2,18.5,77.2,14.9,68.4,17.9,59.9,20.5,"Inferred","NA","YES","Beak Nares; Beak Width; Beak Depth; Kipp's Distance; Secondary1; Hand-Wing Index; Body Mass","Cyornis sanfordi","Forest","1","NA","Carnivore","Invertivore","Insessorial","3.65","4.6100000000000003","4.0599999999999996","98.176388239999994","5572.81","Extant"
5199,"Cyornis rufigastra","Muscicapidae","Passeriformes",5,2,3,0,5,14.6,8.7,4.8,3.6,17.5,70.8,11.2,59.6,15.8,58,18.3,"Dunning","NA","NO","NA","NA","Woodland","2","1","Carnivore","Invertivore","Insessorial","-8.34","19.579999999999998","2.85","114.5769677","430229.37","Extant"
5200,"Cyornis sanfordi","Muscicapidae","Passeriformes",2,0,2,0,2,16.7,9.9,5.3,4.2,17.5,83.2,14.9,68.4,17.9,65.2,20.5,"Inferred","NA","YES","Body Mass","Niltava sumatrana","Forest","1","1","Carnivore","Invertivore","Insessorial","0.08","1.5","0.68","123.7722833","2049.13","Extant"
5201,"Cyornis superbus","Muscicapidae","Passeriformes",6,2,3,1,4,15.6,10.3,4.6,3.9,15.7,71,14.2,56.2,20.2,56.2,18,"Inferred","NA","YES","Body Mass","Cyornis omissus","Forest","1","1","Carnivore","Invertivore","Insessorial","-4.1900000000000004","7.14","0.96","114.2730967","686177.62","Extant"
5202,"Cyornis tickelliae","Muscicapidae","Passeriformes",5,2,3,0,4,14.5,8.6,4.2,3.5,17.3,72.2,13.6,58,19,61.6,16.21,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Insessorial","2.13","30.76","17.61","89.874456469999998","2194098.62","Extant"
5203,"Cyornis turcosus","Muscicapidae","Passeriformes",6,2,2,2,4,14.7,9.7,5,3.9,18.2,75.3,13.2,62,17.7,54.8,16.21,"Inferred","NA","YES","Body Mass","Cyornis tickelliae","Forest","1","1","Carnivore","Invertivore","Insessorial","-5.95","7.04","0.98","112.08739540000001","836932.58","Extant"
5204,"Cyornis unicolor","Muscicapidae","Passeriformes",10,2,8,0,4,15.1,9.7,5.1,3.9,15.9,77.6,14.9,62.3,19.4,62.3,21,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-8.58","29.15","16.34","103.2741118","2073999.9","Extant"
5205,"Dioptrornis brunneus","Muscicapidae","Passeriformes",3,2,1,0,3,14.5,8,3.9,4.1,21.1,81.7,11,70.6,13.5,72,26.84,"EltonTraits_Model","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-15.45","-9.18","-12.3","14.66060699","68829.73","Extant"
5206,"Dioptrornis chocolatinus","Muscicapidae","Passeriformes",5,2,3,0,4,14.8,8.1,3.6,4.1,19.3,82.8,12.4,70.1,15.1,72.6,23.4,"Dunning","NA","NO","NA","NA","Woodland","2","1","Carnivore","Invertivore","Insessorial","5.6","15.58","9.42","38.182821490000002","202824.29","Extant"
5207,"Dioptrornis fischeri","Muscicapidae","Passeriformes",12,6,6,0,4,17.7,9.4,3.8,4.6,21.9,87.3,13.1,74.2,15,72.7,23.4,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-13.82","4.74","-3.21","33.790131969999997","655062.94999999995","Extant"
5208,"Empidornis semipartitus","Muscicapidae","Passeriformes",5,2,3,0,4,15.9,8.5,4.5,4.2,19.8,92.2,21.4,69.1,23.7,82.8,22.5,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Invertivore","Insessorial","-5.51","14","5.51","31.605330500000001","662620.71","Extant"
5209,"Enicurus immaculatus","Muscicapidae","Passeriformes",5,2,3,0,4,18.6,11.1,3.4,3.9,26.2,89.5,21.6,67.3,24.3,114.4,25.5,"Dunning","NA","NO","NA","NA","Riverine","2","2","Carnivore","Aquatic predator","Terrestrial","16.27","31.07","23.98","94.640914530000003","921267.82","Extant"
5210,"Enicurus leschenaulti","Muscicapidae","Passeriformes",8,3,3,2,5,21.4,13.9,4.2,4.7,28.5,93.6,18.4,73.2,20.2,97.2,33.8,"Dunning","NA","NO","NA","NA","Riverine","3","1","Carnivore","Aquatic predator","Terrestrial","-8.85","36.33","19.16","105.93807579999999","6166589.04","Extant"
5211,"Enicurus maculatus","Muscicapidae","Passeriformes",5,2,3,0,4,22,14,3.7,4.4,28.8,102.5,25.9,76,25.4,145.2,40.39,"Dunning","NA","NO","NA","NA","Wetland","1","1","Carnivore","Aquatic predator","Terrestrial","11.62","36.42","25.59","100.8478915","1640498.35","Extant"
5212,"Enicurus ruficapillus","Muscicapidae","Passeriformes",5,2,3,0,4,22,14.7,4.2,4.6,26.4,88.8,21.2,66.3,24.1,72,28.23,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Aquatic predator","Terrestrial","-6.17","12.82","1.1599999999999999","108.10432849999999","1105095.6000000001","Extant"
5213,"Enicurus schistaceus","Muscicapidae","Passeriformes",5,2,3,0,4,20.5,12.1,4,4.3,25.3,90,24.4,63.9,27.6,121,31,"Dunning","NA","NO","NA","NA","Riverine","3","1","Carnivore","Aquatic predator","Terrestrial","3.39","31.85","23.27","103.2615101","2441930.12","Extant"
5214,"Enicurus scouleri","Muscicapidae","Passeriformes",5,3,1,1,4,12.7,7.4,2.6,2.9,24.4,72.5,17.1,54.2,24,45.4,17.8,"Dunning","NA","NO","NA","NA","Riverine","3","1","Carnivore","Aquatic predator","Terrestrial","20.21","43.03","28.71","101.8012634","3341040.76","Extant"
5215,"Enicurus velatus","Muscicapidae","Passeriformes",4,2,2,0,4,17.3,10.5,3.4,3.7,23.4,74.5,20.1,54.4,27,68.5,33,"EltonTraits_GenAvg","NA","NO","NA","NA","Riverine","3","1","Carnivore","Aquatic predator","Terrestrial","-8.48","5.43","-0.94","101.8047241","103361.85","Extant"
5216,"Erithacus akahige","Muscicapidae","Passeriformes",5,2,3,0,4,14.9,8.2,3.2,3.8,27.7,71.1,17.6,53.3,24.8,53,17,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Terrestrial","31.93","49.44","40.1","140.23563469999999","215839.2","Extant"
5217,"Erithacus komadori","Muscicapidae","Passeriformes",5,1,4,0,4,16,9.4,3.3,4,25.8,72.4,14,59,19.1,49.2,23.9,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Omnivore","Terrestrial","26.07","32.06","28.21","129.1988273","3478.5","Extant"
5218,"Erithacus rubecula","Muscicapidae","Passeriformes",17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,"Dunning","NA","NO","NA","NA","Forest","1","3","Carnivore","Omnivore","Generalist","27.64","70.59","53.82","30.856848419999999","10001378.73","Extant"
5219,"Erythropygia barbata","Muscicapidae","Passeriformes",11,4,2,5,11,17.1,10.5,3.9,4.2,26.2,81.5,11.1,70.4,13.6,67.4,25.6,"Updated_live.sample","Live sample (field data)","NO","NA","NA","Woodland","2","1","Carnivore","Invertivore","Terrestrial","-17.84","-3.55","-11.79","24.940754609999999","1773141.4","Extant"
5220,"Erythropygia coryphaeus","Muscicapidae","Passeriformes",4,2,2,0,4,15.6,9.6,3.2,3.5,28.6,73.4,6.6,66.8,9,71.8,20.4,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Invertivore","Terrestrial","-34.840000000000003","-21.66","-29.37","21.125763859999999","875738.69","Extant"
5221,"Erythropygia galactotes","Muscicapidae","Passeriformes",6,2,3,1,4,19.2,11.7,3.8,4,24,85.7,18.7,67,21.8,70.5,20.3,"Dunning","NA","NO","NA","NA","Shrubland","2","3","Omnivore","Invertivore","Generalist","-1.61","47.79","28.41","35.303094090000002","9230677.9700000007","Extant"
5222,"Erythropygia hartlaubi","Muscicapidae","Passeriformes",4,2,2,0,4,16.6,9.7,3.1,3.8,26,62.4,4.8,57.6,7.6,63.2,19.2,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Invertivore","Terrestrial","-9.3000000000000007","6.67","1.79","23.659578360000001","612316.42000000004","Extant"
5223,"Erythropygia leucophrys","Muscicapidae","Passeriformes",23,3,5,15,22,16,9.8,3.4,3.9,24,67.3,7.6,59.6,11.3,63.9,16.49,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Invertivore","Terrestrial","-34.21","10.8","-8.49","29.544319359999999","8126492.5800000001","Extant"
5224,"Erythropygia leucosticta","Muscicapidae","Passeriformes",4,2,2,0,4,16.3,11.2,3.9,3.9,24.8,72.5,8.9,63.5,12.4,66.8,25.42,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Terrestrial","-13.71","9.57","2.36","10.41755678","888229.9","Extant"
5225,"Erythropygia paena","Muscicapidae","Passeriformes",4,2,2,0,4,17.9,10.8,3.3,3.4,26.2,67.9,10.5,57.4,15.5,68.8,19.7,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Omnivore","Invertivore","Generalist","-30.09","-12.5","-22.43","21.459271390000001","1909273.6000000001","Extant"
5226,"Erythropygia quadrivirgata","Muscicapidae","Passeriformes",5,2,3,0,4,17.6,10.1,3.6,4,26.7,79.6,11,68.2,13.9,71,26.1,"Dunning","NA","NO","NA","NA","Shrubland","1","1","Carnivore","Invertivore","Terrestrial","-33.82","3.24","-15.43","32.730641939999998","1616296.2","Extant"
5227,"Erythropygia signata","Muscicapidae","Passeriformes",4,1,2,1,4,22.8,13.6,3.9,4.5,27.9,84,11.1,72.9,13.2,80.2,38.2,"Dunning","NA","NO","NA","NA","Woodland","1","1","Carnivore","Invertivore","Terrestrial","-34.049999999999997","-22.32","-27.7","30.470547379999999","167351","Extant"
5228,"Eumyias albicaudatus","Muscicapidae","Passeriformes",5,2,3,0,4,12.9,7.3,4.2,3.6,18,75.4,10.9,62.8,14.8,66.8,16.4,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Insessorial","8.36","14.08","11.46","76.351585080000007","32809.71","Extant"
5229,"Eumyias indigo","Muscicapidae","Passeriformes",4,2,2,0,4,12.6,6.7,4,3,18.2,70.8,13.5,57.3,19,58.2,23.14,"EltonTraits_Model","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-8.58","6.29","-0.37","106.9326006","269492.21999999997","Extant"
5230,"Eumyias panayensis","Muscicapidae","Passeriformes",4,2,2,0,4,14.2,8,4.6,3.5,16.8,75.6,12.3,63.3,16.2,63.5,20,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-5.49","18.55","3.9","122.6854932","173823.51","Extant"
5231,"Eumyias sordidus","Muscicapidae","Passeriformes",5,2,3,0,4,15.3,8.4,4.8,3.6,16.7,75.7,11.9,62.9,15.9,61,25.14,"EltonTraits_Model","NA","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Insessorial","6.34","7.61","6.97","80.759988140000004","5844.08","Extant"
5232,"Eumyias thalassinus","Muscicapidae","Passeriformes",6,3,3,0,5,12,7.6,5,3.3,13.8,76.2,15.7,59.5,20.9,61,18.1,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-5.95","34.909999999999997","17.79","104.1265238","4490414.63","Extant"
5233,"Ficedula albicilla","Muscicapidae","Passeriformes",9,4,5,0,8,12.1,6.4,3.7,3.2,16.4,68.4,18.2,50.1,26.6,49.9,10.8,"Dunning","NA","NO","NA","NA","Woodland","2","3","Carnivore","Invertivore","Insessorial","45.89","69.319999999999993","59.73","113.80925790000001","10678211.07","Extant"
5234,"Ficedula albicollis","Muscicapidae","Passeriformes",17,8,9,0,4,12.4,6.1,3.8,3.2,16.3,80.6,25.6,54.8,31.9,51.6,12.69,"Dunning","NA","NO","NA","NA","Woodland","1","3","Carnivore","Invertivore","Insessorial","37.909999999999997","58.38","50.03","28.03742257","2473537.35","Extant"
